id;referencia;nome_produto;marca;categoria;especificacao;caracteristicas;preco_eur;preco_formatado;pagina_catalogo
8132;H103489;DIMA PRINT CAST;Kulzer;PRÓTESIS;Ruby;1000 gr. Resina de impresión 3D flexible, todas las aplicaciones y estructuras calcinables: con dima print (hasta 5 unidades), parciales y cerámica prensada y no preciosos. No deja residuos.;312.0;312,00 €;903
8133;H103582;DIMA PRINT DENTURE;Kulzer;PRÓTESIS;Light Reddish Pink;1000 g. Resina 3D biocompatible de clase IIa para la impresión y reparación de bases de dentaduras removibles completas. En combinación con dima Print Denture Teeth podrá fabri- car una dentadura 3D impresa en menos de 2 horas. Fácil de repasar y impresión 3D para todas pulir con herramientas convencionales. Se integra perfectamente en el coronas y puentes sistema de impresión 3D cara Print. en metales preciosos;389.0;389,00 €;903
8134;H103583;DIMA PRINT DENTURE;Kulzer;PRÓTESIS;Light;1000 g. Resina 3D biocompatible de clase IIa para la impresión y reparación de bases de dentaduras removibles completas. En combinación con dima Print Denture Teeth podrá fabri- car una dentadura 3D impresa en menos de 2 horas. Fácil de repasar y impresión 3D para todas pulir con herramientas convencionales. Se integra perfectamente en el coronas y puentes sistema de impresión 3D cara Print. en metales preciosos;389.0;389,00 €;903
8135;H103584;DIMA PRINT DENTURE;Kulzer;PRÓTESIS;Original Pink;1000 g. Resina 3D biocompatible de clase IIa para la impresión y reparación de bases de dentaduras removibles completas. En combinación con dima Print Denture Teeth podrá fabri- car una dentadura 3D impresa en menos de 2 horas. Fácil de repasar y impresión 3D para todas pulir con herramientas convencionales. Se integra perfectamente en el coronas y puentes sistema de impresión 3D cara Print. en metales preciosos;312.0;312,00 €;903
8136;H103586;DIMA PRINT DENTURE TEETH;Kulzer;PRÓTESIS;A1;1000 g. Resina 3D para la impresión dientes para prótesis. En Denture podrá fabricar una dentadura 3D horas. Fácil de repasar y pulir con herramientas Se integra perfectamente en el sistema de;470.0;470,00 €;903
8137;H103587;DIMA PRINT DENTURE TEETH;Kulzer;PRÓTESIS;A2;1000 g. Resina 3D para la impresión dientes para prótesis. En Denture podrá fabricar una dentadura 3D horas. Fácil de repasar y pulir con herramientas Se integra perfectamente en el sistema de;470.0;470,00 €;903
8138;H103588;DIMA PRINT DENTURE TEETH;Kulzer;PRÓTESIS;A3;1000 g. Resina 3D para la impresión dientes para prótesis. En Denture podrá fabricar una dentadura 3D horas. Fácil de repasar y pulir con herramientas Se integra perfectamente en el sistema de;470.0;470,00 €;903
8139;H103589;DIMA PRINT DENTURE TEETH;Kulzer;PRÓTESIS;A3,5;1000 g. Resina 3D para la impresión dientes para prótesis. En Denture podrá fabricar una dentadura 3D horas. Fácil de repasar y pulir con herramientas Se integra perfectamente en el sistema de;470.0;470,00 €;903
8140;H103593;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;A1;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;491.0;491,00 €;903
8141;H103594;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;A2;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;491.0;491,00 €;903
8142;H103595;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;A3;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;491.0;491,00 €;903
8143;H103596;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;A3,5;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;470.0;470,00 €;903
8144;H103597;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;B1;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;470.0;470,00 €;903
8145;H103598;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;B2;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;470.0;470,00 €;903
8146;H103599;DIMA PRINT C&B TEMP;Kulzer;PRÓTESIS;BL1;1000 g. Resina 3D de coronas y puentes temporales (hasta permite elaborar provisionales estéticos tras la preparación de los dientes del paciente. Puentes anteriores de hasta 6 unidades Cubre la dentina expuesta, por lo que minimiza Se integra perfectamente en el sistema de Puede caracterizarse con Signum cre-active;470.0;470,00 €;903
8147;H103381;OPTIPRINT MODEL SPRINT;Dentona;PRÓTESIS;Optiprint model sprint marrón;Optiprint sprint es impresión rápida de modelos con aspecto viscosidad y económica. Tratamiento: Indicación: Modelos Temperatura de procesado: +30ºC CAD grosor mínimo del material: 0,5mm Limpieza en ultrasonidos: 2 x 5min (Isopropanol);161.9;161,90 €;904
8148;H103529;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A1 1kg/910ml;Optiprint Lumina da para dientes de aspecto natural. Como;327.0;327,00 €;904
8149;H103540;OPTIPRINT MODEL;Dentona;PRÓTESIS;Pardo dorado 1 kg./910 ml.;Resina para impresión 3D de 385 nm.;206.7;206,70 €;904
8150;H103542;OPTIPRINT MODEL;Dentona;PRÓTESIS;Marfi2ro 1 kg./910 ml.;Resina para impresión 3D de 385 nm.;206.7;206,70 €;904
8151;H103556;OPTIPRINT MODEL;Dentona;PRÓTESIS;1 kg / 910ml;Resina para impresión 3D de 385 nm.;206.7;206,70 €;904
8152;H103558;OPTIPRINT MODEL;Dentona;PRÓTESIS;1 kg / 910ml;Resina para impresión 3D de 385 nm.;206.7;206,70 €;904
8153;H103561;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A2 1 kg / 910ml;Optiprint Lumina da para dientes de aspecto natural. Como;327.0;327,00 €;904
8154;H103562;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A3 1 kg / 910ml;Optiprint Lumina da para dientes de aspecto natural. Como;327.0;327,00 €;904
8155;H103563;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A2 500gr/455ml;Optiprint Lumina da para dientes de aspecto natural. Como;179.4;179,40 €;904
8156;H103564;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A3 500gr/455ml;Optiprint Lumina da para dientes de aspecto natural. Como;179.4;179,40 €;904
8157;H103565;OPTIPRINT LAVIVA;Dentona;PRÓTESIS;Rosa Claro 1 kg / 910ml;Optiprint Laviva realistas. Gracias a una coloración translúcida imprimir dentaduras postizas que deleitan necesario se pueden caracterizar las zonas puede trabajar un poco más de naturalidad. (Isopropanol) sión y también soporta cargas elevadas material en la botella o en la cubeta de H171: 2 x 2000 flashes (N2);294.2;294,20 €;904
8158;H103566;OPTIPRINT LAVIVA;Dentona;PRÓTESIS;Rosa Claro 500gr/455ml;Optiprint Laviva realistas. Gracias a una coloración translúcida imprimir dentaduras postizas que deleitan necesario se pueden caracterizar las zonas puede trabajar un poco más de naturalidad. (Isopropanol) sión y también soporta cargas elevadas material en la botella o en la cubeta de H171: 2 x 2000 flashes (N2);161.9;161,90 €;904
8159;H103567;OPTIPRINT LAVIVA;Dentona;PRÓTESIS;Rosa Oscuro 1 kg / 910ml;Optiprint Laviva realistas. Gracias a una coloración translúcida imprimir dentaduras postizas que deleitan necesario se pueden caracterizar las zonas puede trabajar un poco más de naturalidad. (Isopropanol) sión y también soporta cargas elevadas material en la botella o en la cubeta de H171: 2 x 2000 flashes (N2);154.2;154,20 €;904
8160;H103568;OPTIPRINT LAVIVA;Dentona;PRÓTESIS;Rosa Oscuro 500gr/455ml;Optiprint Laviva realistas. Gracias a una coloración translúcida imprimir dentaduras postizas que deleitan necesario se pueden caracterizar las zonas puede trabajar un poco más de naturalidad. (Isopropanol) sión y también soporta cargas elevadas material en la botella o en la cubeta de H171: 2 x 2000 flashes (N2);161.9;161,90 €;904
8161;H103574;OPTIPRINT LUMINA;Dentona;PRÓTESIS;A1 500gr/455ml;Optiprint Lumina da para dientes de aspecto natural. Como;179.4;179,40 €;904
8162;H103383;OPTIPRINT GINGIVA 2.0;Dentona;PRÓTESIS;1kg/910ml.;Es importante asegurarse de onda de la resina 3D coincida con la esta disponga de los parámetros específicos correctamente.;327.0;327,00 €;905
8163;H103384;OPTIPRINT GINGIVA 2.0;Dentona;PRÓTESIS;500g/4550ml;Es importante asegurarse de onda de la resina 3D coincida con la esta disponga de los parámetros específicos correctamente.;179.4;179,40 €;905
8164;H103506;OPTIPRINT TRAY;Dentona;PRÓTESIS;385 Ocean Blue 1 kg;Optiprint Tray ha sido ventaja del material supone consecuentemente para la producción dentista como para el impresión individuales en términos de de polimerización y óptica. Gracias a la componente impreso en 3D, el odontólogo durante el proceso de impresión y al retirar;158.3;158,30 €;905
8165;H103559;s a;Dentona a;PRÓTESIS;1 kg / 910ml;Optiprint clara consta de una alta resistencia n para la fabricación aditiva i;272.3;272,30 €;905
8166;H103560;s a;Dentona a;PRÓTESIS;500gr/455ml;Optiprint clara consta de una alta resistencia n para la fabricación aditiva i;174.5;174,50 €;905
8167;H103575;OPTIPRINT I-B-T TRANSP 385;Dentona;PRÓTESIS;Transparente 385 1KG/910ml;Es importante asegurarse de onda de la resina 3D coincida con la esta disponga de los parámetros específicos correctamente.;179.4;179,40 €;905
8168;H12541;OPTIPRINT DUROTEC;Dentona;PRÓTESIS;385nm Transpa 1 Kg;Optiprint durotec mecánica en las férulas fabricadas, por las fracturas y flexibilidad en la boca del desarrollo de material, no existe riesgo de la férula en la boca del paciente. optiprint a la boca y tiene un sabor neutro. Esta una satisfacción del 100% tanto para el paciente.;286.8;286,80 €;905
8169;H12542;OPTIPRINT DUROTEC;Dentona;PRÓTESIS;385nm Transpa 500 Gr;Optiprint durotec mecánica en las férulas fabricadas, por las fracturas y flexibilidad en la boca del desarrollo de material, no existe riesgo de la férula en la boca del paciente. optiprint a la boca y tiene un sabor neutro. Esta una satisfacción del 100% tanto para el paciente.;158.3;158,30 €;905
8170;H12543;OPTIPRINT DUROTEC;Dentona;PRÓTESIS;405nm Azul Trans 1 Kg;Optiprint durotec mecánica en las férulas fabricadas, por las fracturas y flexibilidad en la boca del desarrollo de material, no existe riesgo de la férula en la boca del paciente. optiprint a la boca y tiene un sabor neutro. Esta una satisfacción del 100% tanto para el paciente.;286.8;286,80 €;905
8171;H12544;OPTIPRINT DUROTEC;Dentona;PRÓTESIS;405nm Azul Trans 500gr;Optiprint durotec mecánica en las férulas fabricadas, por las fracturas y flexibilidad en la boca del desarrollo de material, no existe riesgo de la férula en la boca del paciente. optiprint a la boca y tiene un sabor neutro. Esta una satisfacción del 100% tanto para el paciente.;158.3;158,30 €;905
8172;H12545;OPTIPRINT INTERIM FLEXIBLE ROSA;Dentona;PRÓTESIS;1 kg;El material termoelástico rosa impresiona por;286.8;286,80 €;905
8173;H12571;OPTIPRINT INTERIM FLEXIBLE ROSA;Dentona;PRÓTESIS;500 gr;El material termoelástico rosa impresiona por;184.8;184,80 €;905
8174;H12546;OPTIPRINT SPORTEC;Dentona;PRÓTESIS;Soft Azul Transpa 1 Kg;Con optiprint sportec, pacientes un protector bucal deportivo de forma rápida y precisa mediante un producción digital sin necesidad de un material de impresión 3D especialmente perfectamente a la forma de los dientes comodidad de uso. El protector bucal cómoda, incluso durante actividades deportivas;256.0;256,00 €;906
8175;H12547;OPTIPRINT SPORTEC;Dentona;PRÓTESIS;Hard Azul Transpa 1 Kg;Con optiprint sportec, pacientes un protector bucal deportivo de forma rápida y precisa mediante un producción digital sin necesidad de un material de impresión 3D especialmente perfectamente a la forma de los dientes comodidad de uso. El protector bucal cómoda, incluso durante actividades deportivas;256.0;256,00 €;906
8176;H12548;OPTIPRINT MATTEC;Dentona;PRÓTESIS;385-405nm Caramelo 1 Kg;Optiprint mattec es un protector bucal producción de modelos completos y centrales y rentable. El optiprint;115.75;115,75 €;906
8177;H12549;OPTIPRINT MATTEC;Dentona;PRÓTESIS;385-405nm Cashemira 1kg;Optiprint mattec es un protector bucal producción de modelos completos y centrales y rentable. El optiprint;256.0;256,00 €;906
8178;H12550;OPTIPRINT MATTEC;Dentona;PRÓTESIS;385nm-405nm Delfin 1 Kg;Optiprint mattec es un protector bucal producción de modelos completos y centrales y rentable. El optiprint;256.0;256,00 €;906
8179;H12551;OPTIPRINT MODEL 5KG;Dentona;PRÓTESIS;Marron Dorado 5 Kg;Resina para impresión 3D para la fabricación por adición de modelos dentales (385nm/405nm).;115.75;115,75 €;906
8180;H12552;OPTIPRINT MODEL 5KG;Dentona;PRÓTESIS;Gris 5kg/910ml;Resina para impresión 3D para la fabricación por adición de modelos dentales (385nm/405nm).;115.75;115,75 €;906
8181;H12553;OPTIPRINT GUIDE;Dentona;PRÓTESIS;385 500 gr;Optiprint guide es transparente de alta calidad a base de fabricación de guías quirúrgicas de implantes. caracteriza por su excepcional estabilidad;152.6;152,60 €;906
8182;H12554;OPTIPRINT GUIDE;Dentona;PRÓTESIS;405 500 gr;Optiprint guide es transparente de alta calidad a base de fabricación de guías quirúrgicas de implantes. caracteriza por su excepcional estabilidad;149.9;149,90 €;906
8183;H12555;OPTIPRINT CAST NF;Dentona;PRÓTESIS;1 Kg;La resina de impresión guide pueden esterilizarse cast nf lleva el proceso CAD/cast a un estables y prácticamente no de primera calidad, que se quema sin dejar y es biocompatible. por su precisión, sus superficies lisas y distorsiones: la base para estructuras de precisión, así como coronas y puentes de soporte muy delicadas garantizan piezas Las superficies lisas simplifican los pasos;272.3;272,30 €;906
8184;H12556;OPTIPRINT CAST NF;Dentona;PRÓTESIS;385-405nm Rojo 500 Gr;La resina de impresión guide pueden esterilizarse cast nf lleva el proceso CAD/cast a un estables y prácticamente no de primera calidad, que se quema sin dejar y es biocompatible. por su precisión, sus superficies lisas y distorsiones: la base para estructuras de precisión, así como coronas y puentes de soporte muy delicadas garantizan piezas Las superficies lisas simplifican los pasos;149.9;149,90 €;906
8185;H12557;OPTIPRINT MATCH;Dentona;PRÓTESIS;385-405nm Marron Claro 1 Kg;Este innovador plástico de impresión 3D se dental 3D optiprint ha desarrollado especialmente para documentar el proceso de nuevo nivel. La resina fabricación digital mediante impresión 3D con fines de gestión de residuos, impresiona la calidad. La pieza moldeada impresa con optiprint match puede sus objetos colados sin volver a escanearse sin necesidad de acondicionar la superficie colado de modelos de alta para comparar los datos obtenidos con el conjunto de datos inicial metálicos. Unas estructuras del trabajo. De este modo, el usuario conserva el control sobre la coladas sin distorsiones. precisión de su proceso de fabricación digital y una valiosa ayuda;149.9;149,90 €;906
8186;H103344;V-PRINT SPLINT CLEAR COMFORT;Voco;PRÓTESIS;;Resina fotopolimerizable transparente para la fabricación generativa de férulas de férulas dentales terapéuticas y dentales terapéuticas termoflexibles. - Muy flexible y resistente a la abrasión enormemente resistente a la fractura y duradero. - Termo flexible e insípido para un gran confort de uso. - Transparente para obtener férulas discretas. y durabilidad. - Prácticamente inodoro y fácil de pulir para una elaboración agradable. - Biocompatible para una elevada aceptación por parte del paciente. - Clasificado como PS IIa para garantizar la seguridad y para uso en tratamientos de larga duración.;520.17;520,17 €;907
8187;H103349;V-PRINT MODEL BEIGE 2.0;Voco;PRÓTESIS;Beige 1kg;Resina fotopolimerizable para la fabricación generativa de modelos dentales mock-ups. El tiempo máximo de uso clínico SIN AGITACIÓN – ¡SE PUEDE EMPEZAR ENSEGUIDA! Rápido y preciso – óptimo ajuste también con un grosor de capa de 100 μm;315.83;315,83 €;907
8188;H103505;V-PRINT SPLINT 2.0 CLEAR 1000 GR;Voco;PRÓTESIS;;V-Print splint 2.0 es una resina fotopolimerizable desarrollada para la fabricación generativa (impresión 3D) dispositivos funcionales. -No requiere agitación: el material puede usarse directamente. -No necesita atmósfera de nitrógeno durante la post-exposición. -Baja absorción y solubilidad de agua, lo que asegura estabilidad -Superficie fácil de pulir para un acabado brillante y suave. -Inodoro y sin sabor, mejorando la comodidad del paciente.;520.17;520,17 €;907
